2.8	3.02
1.7	2.32
2.6	1.69
1.6	1.88
2.2	2.07
2.8	2.84
5.8	4.64
3.9	4.13
5.2	4.84
3.9	4.55
5.3	4.3
3.2	3.42
2.9	2.86
1.9	2.65
2.5	2.41
2.3	2.64
4.8	4.12
3.7	4.54
4.5	4.91
2.5	3.35
5.3	4.99
4.5	4.86
4.24	4.05
4.5	3.94
3.91	4.11
3.93	3.5
2.11	2.99
1.9	3
1.55	2.8
2.72	2.13
2.39	1.93
2.39	2.69
2.49	1.95
1.89	1.06
2.16	2
0.55	1.12
5.02	3.95
3.55	3.86
3.51	4.05
2.5	3.18
5.1	4.46
4.42	3.97
2.68	3.17
3.24	3.17
2.86	3.14
2.92	3.24
2.88	2.72
2.86	2.81
1.68	1.24
